index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,黄金买入评分,比特币买入评分,黄金持有份额,比特币持有份额,现金持有份额,Gold Asset,BCoin Asset,Total Asset,Gold Purchase,BCoin Purchase
1347,2020/5/20,9785.74,0.006828632,-0.011057412,1.005796908,1748.3,0.005955292,0.00159602,3.459897206,1,0.473842297,0.692308458,0.923455921,1.944784868,2.0633E-08,1614.477987,19031.15908,20645.63706,0,0
1348,2020/5/21,9510.67,-0.028109269,-0.009836325,1.092502714,1724.9,-0.013384431,0.001840514,3.064499211,1,0.4777375,0.686605152,0.923455921,1.944784868,2.0633E-08,1592.869119,18496.2071,20089.07622,0,0
1349,2020/5/22,9057.57,-0.047641228,-0.016097056,0.590663641,1733.55,0.005014783,-3.35E-05,3.165495209,1,0.507565551,0.696739408,0.923455921,1.944784868,1.01604E-08,1600.857012,17615.02508,19215.88209,6.01075E-12,0
1350,2020/5/23,9167.26,0.012110312,-0.018013796,1.137558819,1733.55,0,-0.000297979,3.239727928,0,0.507871805,0.685311637,0.923455921,1.944784868,1.01604E-08,1600.857012,17828.34853,19429.20554,0,0
1351,2020/5/24,9178.32,0.001206467,-0.013513776,0.835968048,1733.55,0,0.001829355,3.264439744,0,0.50817925,0.691003065,0.923455921,1.944784868,1.01604E-08,1600.857012,17849.85785,19450.71486,0,0
1352,2020/5/25,8730.73,-0.048766005,-0.010198078,0.377408088,1733.55,0,0.005588095,3.225882725,0,0.508487894,0.700675372,0.923455921,1.944784868,3.04126E-09,1600.857012,16979.39159,18580.24861,0,1.52012E-12
1353,2020/5/26,8899.66,0.019348898,0.002841728,0.137865865,1720.25,-0.007672118,-0.004783027,2.983253955,1,0.510807875,0.678649518,0.923455921,1.944784868,1.48776E-09,1588.575049,17307.9241,18896.49915,8.87179E-13,0
1354,2020/5/27,8842.85,-0.00638339,0.008580734,0.168286486,1694.6,-0.014910623,-0.00017735,2.487207633,1,0.515104925,0.690100815,0.923455921,1.944784868,7.21408E-10,1564.888404,17197.44087,18762.32928,4.40981E-13,0
1355,2020/5/28,9197.54,0.040110372,0.009451097,0.128735211,1717.35,0.013424997,0.001734585,2.798978288,1,0.603909899,0.698659169,0.923455921,1.944784868,2.85743E-10,1585.897026,17887.23662,19473.13364,2.54574E-13,0
1356,2020/5/29,9569.21,0.040409718,0.009965147,0.591513917,1728.7,0.00660902,0.00536263,2.929334947,1,0.602033054,0.680624467,0.923455921,1.944784868,1.13716E-10,1596.378251,18610.05481,20206.43306,9.91429E-14,0
1357,2020/5/30,9425.98,-0.014967798,0.007404298,0.608152292,1728.7,0,0.00574761,2.876437296,0,0.601962353,0.686599059,0.923455921,1.944784868,1.13716E-10,1596.378251,18331.50327,19927.88152,0,0
1358,2020/5/31,9698.1,0.028869147,0.001118136,0.885834953,1728.7,0,-4.46E-05,2.579575893,0,0.601891715,0.696985486,0.923455921,1.944784868,1.13716E-10,1596.378251,18860.71813,20457.09638,0,0
1359,2020/6/1,9450.84,-0.025495716,-0.003362999,0.676073301,1730.6,0.001099092,-0.013354576,2.618889834,1,0.725021775,0.682088684,0.923455921,1.944784868,3.12695E-11,1598.132817,18379.85063,19977.98344,4.71845E-14,0
1360,2020/6/2,10204.23,0.079716724,-0.004525725,1.315751361,1742.15,0.006673986,-0.008200283,2.738315936,1,0.56895108,0.692663921,0.923455921,1.944784868,1.34787E-11,1608.798733,19845.0321,21453.83083,1.02141E-14,0
1361,2020/6/3,9525.57,-0.066507713,-0.010117083,0.569605613,1705.35,-0.021123325,0.000644953,2.469279632,1,0.574545837,0.680324222,0.923455921,1.944784868,5.73455E-12,1574.815555,18525.1844,20099.99995,4.44089E-15,0
1362,2020/6/4,9658.04,0.013906779,-0.0017848,0.504516012,1700.05,-0.003107866,0.001399026,2.378069202,1,0.574910466,0.670395456,0.923455921,1.944784868,2.4377E-12,1569.921239,18782.81005,20352.73129,1.88738E-15,0
1363,2020/6/5,9794.56,0.014135373,0.011621203,0.618841609,1683.45,-0.009764419,0.002933688,2.134404532,1,0.423008533,0.655834911,0.923455921,1.944784868,2.4377E-12,1554.591871,19048.31208,20602.90395,0,0
1364,2020/6/6,9623.75,-0.017439272,0.017484577,0.464021474,1683.45,0,0.007865114,2.0918661,0,0.422420085,0.664910292,0.923455921,1.944784868,2.4377E-12,1554.591871,18716.12338,20270.71525,0,0
1365,2020/6/7,9670.43,0.0048505,0.025763843,0.642873166,1683.45,0,0.017612059,2.031571804,0,0.4218358,0.664779593,0.923455921,1.944784868,2.4377E-12,1554.591871,18806.90593,20361.4978,0,0
1366,2020/6/8,9753.85,0.008626297,0.026995892,0.783479224,1690.35,0.004098726,0.006498141,2.088372642,1,0.4201338,0.667949153,0.923455921,1.944784868,2.4377E-12,1560.963716,18969.13989,20530.1036,0,0
1367,2020/6/9,9782.59,0.002946529,0.014273113,0.792401377,1713.5,0.013695389,0.002351581,2.376183916,1,0.632174995,0.663587861,0.923455921,1.944784868,8.96646E-13,1582.341721,19025.03301,20607.37473,8.88178E-16,0
1368,2020/6/10,9775.15,-0.000760535,0.00618067,0.77243376,1722.05,0.004989787,-0.004124787,2.493292212,1,0.599980501,0.666739521,0.923455921,1.944784868,3.58676E-13,1590.237269,19010.56381,20600.80107,0,0
1369,2020/6/11,9892.13,0.01196708,0.002466718,0.767791946,1738.25,0.009407392,-0.005761303,2.687728442,1,0.721450952,0.665913296,0.923455921,1.944784868,9.99089E-14,1605.197255,19238.06474,20843.26199,0,0
1370,2020/6/12,9286.42,-0.061231504,-0.00691468,0.50728017,1733.5,-0.002732633,-0.009535346,2.59881225,1,0.722325881,0.666542215,0.923455921,1.944784868,2.77421E-14,1600.810839,18060.0891,19660.89994,0,0
1371,2020/6/13,9459.97,0.01868858,-0.006324061,0.568702395,1733.5,0,-0.006722572,2.40252186,0,0.722374795,0.669764234,0.923455921,1.944784868,2.77421E-14,1600.810839,18397.60651,19998.41735,0,0
1372,2020/6/14,9473.5,0.001430237,-0.007546827,0.766762276,1733.5,0,-0.001345868,2.416969955,0,0.72242374,0.661138102,0.923455921,1.944784868,2.77421E-14,1600.810839,18423.91945,20024.73029,0,0
1373,2020/6/15,9330.07,-0.015140128,-0.010776496,0.89895452,1710.45,-0.013296798,0.001062412,2.131573599,1,0.725843828,0.672525542,0.923455921,1.944784868,7.60567E-15,1579.525181,18144.97896,19724.50414,0,0
1374,2020/6/16,9426.7,0.010356835,-0.009922341,0.350014816,1719.85,0.00549563,0.005738455,2.211232357,1,0.415523559,0.662772484,0.923455921,1.944784868,7.60567E-15,1588.205666,18332.90352,19921.10918,0,0
1375,2020/6/17,9526,0.010533909,-0.011186235,0.51192011,1724.35,0.002616507,0.002955072,2.230571356,1,0.445506962,0.663185802,0.923455921,1.944784868,7.60567E-15,1592.361218,18526.02066,20118.38187,0,0
1376,2020/6/18,9454.81,-0.007473231,-0.013330901,0.4249761,1719.5,-0.002812654,0.005039281,2.163317826,1,0.569892628,0.672730556,0.923455921,1.944784868,3.27126E-15,1587.882457,18387.57142,19975.45388,0,0
1377,2020/6/19,9380.03,-0.007909202,-0.010445142,0.40890276,1734.75,0.008868857,0.004315618,2.358615828,1,0.567903309,0.659116955,0.923455921,1.944784868,1.4135E-15,1601.965159,18242.14041,19844.10557,0,0
1378,2020/6/20,9300.15,-0.008515964,-0.006497384,0.067344415,1734.75,0,-0.003682808,2.315849372,0,0.568426817,0.669409526,0.923455921,1.944784868,1.4135E-15,1601.965159,18086.79099,19688.75615,0,0
1379,2020/6/21,9357.43,0.00615904,-0.004547353,0.245081495,1734.75,0,-0.00210863,2.311590371,0,0.568953843,0.668519263,0.923455921,1.944784868,1.4135E-15,1601.965159,18198.18827,19800.15343,0,0
1380,2020/6/22,9284.78,-0.007763884,-0.004891343,0.256580961,1761.85,0.015621848,-0.001996521,2.652386423,1,0.565722451,0.659770267,0.923455921,1.944784868,6.13851E-16,1626.990815,18056.89965,19683.89046,0,0
1381,2020/6/23,9691.9,0.043848104,-0.000928078,0.547770638,1768.9,0.004001476,-0.004194332,2.729649185,1,0.59634983,0.671668554,0.923455921,1.944784868,2.47781E-16,1633.501179,18848.66047,20482.16164,0,0
1382,2020/6/24,9621.49,-0.007264829,-0.007843683,0.499315557,1766.05,-0.001611171,-0.001877858,2.245645737,1,0.566399018,0.660746108,0.923455921,1.944784868,1.07438E-16,1630.86933,18711.72816,20342.59749,0,0
1383,2020/6/25,9276.58,-0.035847878,-0.014588425,0.246386122,1756.55,-0.005379236,-0.003662455,2.1205051,1,0.506397084,0.668256993,0.923455921,1.944784868,5.30317E-17,1622.096498,18040.95241,19663.04891,0,0
1384,2020/6/26,9240.85,-0.003851635,-0.021181245,0.177762261,1747.6,-0.005095215,-0.005951638,2.001922477,1,0.446109278,0.668566216,0.923455921,1.944784868,5.30317E-17,1613.831568,17971.46525,19585.29682,0,0
1385,2020/6/27,9154.45,-0.009349789,-0.014075508,0.060425702,1747.6,0,0.005244372,1.950644689,0,0.446254856,0.661742307,0.923455921,1.944784868,5.30317E-17,1613.831568,17803.43584,19417.26741,0,0
1386,2020/6/28,9004.23,-0.016409506,-0.007687071,0.092954413,1747.6,0,0.009420489,1.950137899,0,0.446400703,0.673621568,0.923455921,1.944784868,5.30317E-17,1613.831568,17511.29025,19125.12182,0,0
1387,2020/6/29,9127.47,0.0136869,0.000908567,0.209363287,1771.6,0.01373312,0.006764997,2.249031188,1,0.474064771,0.662174255,0.923455921,1.944784868,5.30317E-17,1635.99451,17750.96554,19386.96005,0,0
1388,2020/6/30,9185.35,0.006341297,0.005221217,0.238497623,1768.1,-0.001975615,0.002225653,2.019082818,1,0.475145943,0.664112626,0.923455921,1.944784868,5.30317E-17,1632.762414,17863.52969,19496.2921,0,0
1389,2020/7/1,9133.97,-0.00559369,0.002306915,0.391446143,1771.05,0.001668458,-0.003494522,1.743776875,1,0.598702324,0.672252593,0.923455921,1.944784868,2.12815E-17,1635.486609,17763.60664,19399.09325,0,0
1390,2020/7/2,9236.38,0.011211992,0.001604813,0.152055786,1777.45,0.003613676,-0.006420686,1.819389396,1,0.56741861,0.665742222,0.923455921,1.944784868,9.20599E-18,1641.396727,17962.77206,19604.16879,0,0
1391,2020/7/3,9087.98,-0.016066901,-0.001504122,0.048183896,1772.9,-0.002559847,-0.006621819,1.760698009,1,0.568622034,0.678697366,0.923455921,1.944784868,3.97126E-18,1637.195003,17674.16599,19311.36099,0,0
1392,2020/7/4,9072.42,-0.001712152,-0.004234324,0.039722897,1772.9,0,0.002072574,1.422259468,0,0.569006136,0.680940499,0.923455921,1.944784868,3.97126E-18,1637.195003,17643.90514,19281.10014,0,0
1393,2020/7/5,9131.31,0.006491102,-0.005660984,-0.209999517,1772.9,0,0.002178903,1.49351715,0,0.569392122,0.681045693,0.923455921,1.944784868,3.97126E-18,1637.195003,17758.43352,19395.62852,0,0
1394,2020/7/6,9089.09,-0.004623652,-0.006641501,-0.492136,1787.9,0.008460714,0.001746913,1.617796091,1,0.567695464,0.705287269,0.923455921,1.944784868,1.71679E-18,1651.046842,17676.3247,19327.37154,0,0
1395,2020/7/7,9348.91,0.02858592,-0.008820724,-0.269533061,1789.55,0.00092287,0.004469927,1.929654678,1,0.505986467,0.680021221,0.923455921,1.944784868,8.48119E-19,1652.570544,18181.6187,19834.18925,0,0
1396,2020/7/8,9256.23,-0.009913455,-0.012524247,-0.170470353,1811.1,0.012042133,6.45E-05,2.145388922,1,0.565079298,0.690732333,0.923455921,1.944784868,3.68865E-19,1672.471019,18001.37604,19673.84706,0,0
1397,2020/7/9,9440.07,0.019861218,-0.018543151,-0.306196607,1812.1,0.000552151,-0.002320132,2.149530146,1,0.565374502,0.700341985,0.923455921,1.944784868,1.60318E-19,1673.394475,18358.90529,20032.29977,0,0
1398,2020/7/10,9238.04,-0.021401324,-0.014157437,-0.313860249,1803.1,-0.004966613,-0.004660716,2.034246152,1,0.567085801,0.675908559,0.923455921,1.944784868,6.94039E-20,1665.083372,17966.00041,19631.08378,0,0
1399,2020/7/11,9287.4,0.005343125,-0.005602874,-0.382406144,1803.1,0,-0.0005164,2.08006704,0,0.56762508,0.702835836,0.923455921,1.944784868,2.06244E-20,1665.083372,18061.99499,19727.07836,0,0
1400,2020/7/12,9235.96,-0.005538687,0.000324797,-0.367848642,1803.1,0,-0.002047218,2.1408887,0,0.568168112,0.685651272,0.923455921,1.944784868,2.06244E-20,1665.083372,17961.95525,19627.03862,0,0
1401,2020/7/13,9295.9,0.006489851,0.004700296,-0.767365223,1807.5,0.002440242,0.005920149,2.133146001,1,0.568115124,0.687562597,0.923455921,1.944784868,8.90735E-21,1669.146578,18078.52566,19747.67224,0,0
1402,2020/7/14,9238.13,-0.006214568,0.005072444,-0.781394445,1801.9,-0.003098202,0.004649436,1.986733332,1,0.445754603,0.69920709,0.923455921,1.944784868,8.90735E-21,1663.975225,17966.17544,19630.15066,0,0
1403,2020/7/15,9254.52,0.001774169,0.005675853,-0.722430382,1804.6,0.001498418,0.00059442,1.975580113,1,0.56919939,0.683251104,0.923455921,1.944784868,3.83729E-21,1666.468556,17998.05046,19664.51902,0,0
1404,2020/7/16,9193.51,-0.006592454,0.001629678,-0.849974724,1807.7,0.001717832,-0.001257088,2.011082363,1,0.569104738,0.692828717,0.923455921,1.944784868,1.65347E-21,1669.331269,17879.39913,19548.7304,0,0
1405,2020/7/17,9131,-0.006799362,0.000258653,-0.88733196,1807.35,-0.000193616,-0.000903857,2.003627679,1,0.569453586,0.694965659,0.923455921,1.944784868,7.11896E-22,1669.008059,17757.83063,19426.83869,0,0
1406,2020/7/18,9154.19,0.0025397,-0.000418394,-0.76358899,1807.35,0,0.001348359,1.965254311,0,0.569797345,0.682922508,0.923455921,1.944784868,7.11896E-22,1669.008059,17802.93019,19471.93825,0,0
1407,2020/7/19,9174.71,0.002241596,0.000543031,-0.709820795,1807.35,0,3.70E-05,2.08431292,0,0.570142605,0.696726995,0.923455921,1.944784868,7.11896E-22,1669.008059,17842.83718,19511.84524,0,0
1408,2020/7/20,9214.66,0.004354361,1.74E-05,-0.742104419,1815.65,0.004592359,0.001951793,2.100532364,1,0.569333261,0.689507201,0.923455921,1.944784868,3.0659E-22,1676.672743,17920.53133,19597.20408,0,0
1409,2020/7/21,9163.87,-0.005511869,0.000963024,-0.73346903,1842.55,0.014815631,0.002394658,2.32841674,1,0.56602609,0.68680329,0.923455921,1.944784868,1.33052E-22,1701.513708,17821.75571,19523.26942,0,0
1410,2020/7/22,9392.66,0.024966526,0.003003911,-0.452646779,1852.4,0.005345852,0.003099783,2.413588326,1,0.596136549,0.695837665,0.923455921,1.944784868,5.37348E-23,1710.609749,18266.70304,19977.31279,0,0
1411,2020/7/23,9537.4,0.015409905,0.002618138,-0.398642941,1878.3,0.013981861,-0.000685008,2.699001535,1,0.593347035,0.684894542,0.923455921,1.944784868,2.18514E-23,1734.527257,18548.1912,20282.71846,0,0
1412,2020/7/24,9613.11,0.007938222,0.001196219,-0.294920613,1902.1,0.012671032,-0.00388913,2.947213421,1,0.591171954,0.692961947,0.923455921,1.944784868,8.93348E-24,1756.505508,18695.43087,20451.93637,0,0
1413,2020/7/25,9551.28,-0.006431842,0.007959291,-0.487930768,1902.1,0,-0.00525338,2.703828953,0,0.592007798,0.690906245,0.923455921,1.944784868,8.93348E-24,1756.505508,18575.18482,20331.69033,0,0
1414,2020/7/26,9707.5,0.016355923,0.019784292,-0.583134879,1902.1,0,0.001683517,2.763785031,0,0.59285309,0.686354871,0.923455921,1.944784868,8.93348E-24,1756.505508,18878.99911,20635.50462,0,0
1415,2020/7/27,9938.83,0.023830028,0.032343342,-0.730573693,1936.65,0.018164134,-0.003339943,3.124604617,1,0.493090925,0.693486357,0.923455921,1.944784868,8.93348E-24,1788.41091,19328.88619,21117.2971,0,0
1416,2020/7/28,11042.4,0.111036208,0.048447207,-0.132839893,1940.9,0.002194511,0.003110883,3.068905931,1,0.489589062,0.686959861,0.923455921,1.944784868,8.93348E-24,1792.335598,21475.09243,23267.42803,0,0
1417,2020/7/29,10934.94,-0.00973158,0.051517512,-0.311904685,1950.9,0.005152249,0.006677528,3.061446778,1,0.423807261,0.691709606,0.923455921,1.944784868,8.93348E-24,1801.570157,21266.10585,23067.676,0,0
1418,2020/7/30,11102.67,0.015338904,0.056421563,-0.135799611,1957.65,0.003459942,0.000653481,3.095842335,1,0.451086213,0.698174722,0.923455921,1.944784868,8.93348E-24,1807.803484,21592.30461,23400.1081,0,0
1419,2020/7/31,11114.93,0.001104239,0.063873313,-0.155709625,1964.9,0.00370342,-0.005999887,3.136907978,1,0.385753826,0.673069312,0.923455921,1.944784868,8.93348E-24,1814.49854,21616.14768,23430.64622,0,0
1420,2020/8/1,11343.88,0.02059842,0.066214748,-0.006529392,1964.9,0,0.003485698,3.221509198,0,0.383140242,0.705823382,0.923455921,1.944784868,2.62802E-24,1814.49854,22061.40617,23875.90471,0,0
1421,2020/8/2,11823.69,0.042296816,0.069447926,0.322010977,1964.9,0,0.001094124,3.406277282,0,0.380614208,0.684109845,0.923455921,1.944784868,2.62802E-24,1814.49854,22994.5334,24809.03194,0,0
1422,2020/8/3,11077.77,-0.063086904,0.041046513,-0.047046439,1958.55,-0.003231717,0.003635019,3.372402742,1,0.37903765,0.690121791,0.923455921,1.944784868,2.62802E-24,1808.634595,21543.87947,23352.51407,0,0
1423,2020/8/4,11242.57,0.01487664,0.030677027,-0.226503065,1977.9,0.009879758,0.004918119,3.41167124,1,0.435660275,0.702546915,0.923455921,1.944784868,2.62802E-24,1826.503467,21864.38002,23690.88348,0,0
1424,2020/8/5,11194.25,-0.00429795,0.026589213,-0.325102586,2048.15,0.035517468,0.003465273,3.948552485,1,0.516775479,0.669594698,0.923455921,1.944784868,1.26992E-24,1891.376245,21770.40801,23661.78426,0,0
1425,2020/8/6,11750.28,0.049671036,0.029555515,-0.093676404,2067.15,0.009276664,0.001190728,4.049420112,1,0.543131109,0.701720132,0.923455921,1.944784868,5.80189E-25,1908.921908,22851.76674,24760.68865,0,0
1426,2020/8/7,11772.94,0.001928465,0.02755871,-0.138057119,2031.15,-0.017415282,-0.003673429,3.626605228,1,0.607141209,0.665833884,0.923455921,1.944784868,2.27932E-25,1875.677494,22895.83557,24771.51306,0,0
1427,2020/8/8,11605.6,-0.014213952,0.021478134,-0.349611307,2031.15,0,-0.013697154,3.566311544,0,0.604547742,0.663960269,0.923455921,1.944784868,2.27932E-25,1875.677494,22570.39527,24446.07276,0,0
1428,2020/8/9,11767.6,0.013958779,0.011669882,-0.112027209,2031.15,0,-0.013968268,3.554870357,0,0.602039921,0.665697036,0.923455921,1.944784868,2.27932E-25,1875.677494,22885.45042,24761.12791,0,0
1429,2020/8/10,11684.06,-0.007099154,0.005581899,-0.373163444,2044.5,0.006572631,0.010398085,3.717980142,1,0.350690354,0.63949763,0.923455921,1.944784868,2.27932E-25,1888.005631,22722.98309,24610.98872,0,0
1430,2020/8/11,11893.03,0.01788505,0.000285491,-0.321013852,1939.65,-0.051283933,0.019189692,2.559250713,1,0.243043588,0.650518583,0.23728792,1.944784868,1388.841774,460.2555136,23129.38478,24978.48207,-0.686168001,0
1431,2020/8/12,11392.43,-0.042091881,-0.001074397,-0.487167014,1931.9,-0.003995566,0.003742422,2.416104393,1,0.364774291,0.634362826,0.23728792,1.944784868,1388.841774,458.4165322,22155.82548,24003.08378,0,0
1432,2020/8/13,11573.11,0.015859654,0.004502735,-0.469550497,1944.25,0.00639267,0.002396782,2.540912093,1,0.35848883,0.624900302,0.23728792,1.944784868,1388.841774,461.347038,22507.20921,24357.39802,0,0
1433,2020/8/14,11777.43,0.017654719,0.005207536,-0.137587183,1944.75,0.000257169,0.013101223,2.545363019,1,0.354822547,0.619988537,0.23728792,1.944784868,1388.841774,461.465682,22904.56765,24754.87511,0,0
1434,2020/8/15,11774.38,-0.00025897,0.00640756,-0.157583081,1944.75,0,0.026984074,2.555080424,0,0.351182538,0.618412776,0.23728792,1.944784868,1388.841774,461.465682,22898.63606,24748.94351,0,0
1435,2020/8/16,11873.98,0.008459044,0.008764937,0.017953712,1944.75,0,-0.005565742,2.452584113,0,0.347563008,0.600279962,0.23728792,1.944784868,1388.841774,461.465682,23092.33663,24942.64409,0,0
1436,2020/8/17,11914.01,0.003371237,0.012718291,-0.225476057,1972.85,0.014449158,-0.0114236,2.555430735,1,0.924394617,0.601232471,0.890842095,1.944784868,105.0039138,1757.497827,23170.18637,25032.68811,0.653554175,0
1437,2020/8/18,12293.72,0.031870881,0.00940692,0.26943312,2008.75,0.018197025,-0.013302112,2.718392307,1,0.481837905,0.594222944,0.890842095,1.944784868,105.0039138,1789.479058,23908.64063,25803.1236,0,0
1438,2020/8/19,11969.53,-0.026370374,0.003792042,0.113321114,1981,-0.013814561,-0.008885014,2.17757773,1,0.793105722,0.584340556,0.931885735,1.944784868,21.72470893,1846.065642,23278.16083,25145.95118,0.04104364,0
1439,2020/8/20,11734,-0.019677464,0.002777941,-0.04986547,1927.15,-0.027183241,-0.015859972,1.675174143,1,0.338376292,0.591744617,0.931885735,1.944784868,21.72470893,1795.883595,22820.10565,24637.71395,0,0
1440,2020/8/21,11865.82,0.011234021,0.003506037,0.025506228,1924.35,-0.001452923,-0.006529756,1.653324367,1,0.302648772,0.568583969,0.931885735,1.944784868,21.72470893,1793.274315,23076.46719,24891.46621,0,0
1441,2020/8/22,11522.8,-0.028908242,-0.000533785,-0.306877037,1924.35,0,0.007832802,1.354468614,0,0.297648269,0.583644236,0.931885735,1.944784868,21.72470893,1793.274315,22409.36708,24224.3661,0,0
1442,2020/8/23,11683.44,0.013941056,0.002710062,-0.057505021,1924.35,0,0.02676786,1.59256557,0,0.292634287,0.573286442,0.931885735,1.944784868,21.72470893,1793.274315,22721.77732,24536.77635,0,0
1443,2020/8/24,11653.02,-0.002603685,-0.001691538,0.132953401,1943.95,0.010185257,0.014631306,1.960378467,1,0.190064004,0.554044841,0.288824934,1.944784868,1246.824022,561.4612301,22662.61697,24470.90222,-0.643060801,0
1444,2020/8/25,11763.93,0.009517704,-0.006230296,0.518726156,1911.15,-0.016872862,-0.003141291,1.467525956,1,0.502309739,0.579277015,0.60777806,1.944784868,620.5321733,1161.55504,22878.31306,24660.40027,0.318953126,0
1445,2020/8/26,11337.4,-0.036257441,-0.012750609,0.285906363,1932.95,0.011406745,-0.009131387,2.162239702,1,0.55467144,0.557636104,0.78607362,1.944784868,276.3406994,1519.441004,22048.80397,23844.58567,0.17829556,0
1446,2020/8/27,11467.37,0.011463828,-0.007759138,0.409676431,1923.85,-0.00470783,-0.006706627,2.089728222,1,0.492310707,0.56380165,0.78607362,1.944784868,276.3406994,1512.287734,22301.56766,24090.19609,0,0
1447,2020/8/28,11302.01,-0.014420046,-0.009336636,0.442197167,1957.35,0.017413,-0.005905277,2.432453914,1,0.541903384,0.572995657,0.863133921,1.944784868,126.5907391,1689.455181,21979.97803,23796.02395,0.077060301,0
1448,2020/8/29,11534.75,0.020592797,-0.005913841,0.308122885,1957.35,0,0.001066694,2.571828657,0,0.538972602,0.560481926,0.863133921,1.944784868,126.5907391,1689.455181,22432.60726,24248.65318,0,0
1449,2020/8/30,11481.64,-0.004604348,-0.005176924,0.281416197,1957.35,0,-0.005701956,2.406750813,0,0.536093174,0.56769909,0.863133921,1.944784868,126.5907391,1689.455181,22329.31974,24145.36566,0,0
1450,2020/8/31,11707.78,0.019695793,-0.000946483,0.497781673,1957.35,0,-0.004062153,2.112451708,0,0.533267244,0.576016678,0.863133921,1.944784868,126.5907391,1689.455181,22769.11339,24585.15931,0,0
1451,2020/9/1,11659.57,-0.004117775,-0.007170619,0.4691536,1972.35,0.007663422,-0.009798841,2.063644998,1,0.495107117,0.57291312,0.863133921,1.944784868,126.5907391,1702.40219,22675.35531,24504.34824,0,0
1452,2020/9/2,11923.25,0.022614899,-0.014682547,0.396288236,1947.05,-0.012827338,0.002282818,1.55180158,1,0.498274082,0.595177929,0.863133921,1.944784868,126.5907391,1680.564901,23188.15618,24995.31182,0,0
1453,2020/9/3,11397.44,-0.044099553,-0.025554837,0.086064777,1940.45,-0.003389743,0.001527819,1.492744351,1,0.434898674,0.634219776,0.863133921,1.944784868,126.5907391,1674.868217,22165.56885,23967.02781,0,0
1454,2020/9/4,10187.51,-0.10615805,-0.031161708,-0.356347392,1926.3,-0.007292123,0.001886058,1.358083377,1,0.159077005,0.731890596,0.294262202,1.944784868,1219.419196,566.8372794,19812.51529,21598.77177,-0.568871719,0
1455,2020/9/5,10467.89,0.027521936,-0.027875726,0.341879811,1926.3,0,0.002392497,1.48487686,0,0.156514255,0.636746136,0.294262202,1.944784868,1219.419196,566.8372794,20357.79408,22144.05055,0,0
1456,2020/9/6,10159.62,-0.029449106,-0.027768933,0.250140448,1926.3,0,0.010952551,1.67864379,0,0.154015499,0.620353901,0.294262202,1.944784868,1219.419196,566.8372794,19758.27524,21544.53172,0,0
1457,2020/9/7,10254.93,0.009381256,-0.022324787,0.340539684,1928.45,0.001116129,0.003415841,1.730837439,1,0.150818307,0.603360059,0.102750974,1.944784868,1584.638193,198.1501156,19943.63269,21726.421,-0.191511228,0
1458,2020/9/8,10367.74,0.011000563,-0.014160343,0.370779461,1910.95,-0.009074645,0.002975329,2.561157179,1,0.370682522,0.546425642,0.102750974,1.944784868,1584.638193,196.3519735,20163.02387,21944.01404,0,0
1459,2020/9/9,10121.52,-0.023748667,-0.008829582,3.672401622,1947.2,0.018969622,-0.003822354,3.060131694,1,0.447583339,0.58518101,0.102750974,1.944784868,1584.638193,200.0766963,19684.17894,21468.89383,0,0
1460,2020/9/10,10227.83,0.010503363,-0.013104945,2.488781899,1966.25,0.009783279,-0.003566568,3.277189973,1,0.469816976,0.562609173,0.102750974,1.944784868,1584.638193,202.0341024,19890.92902,21677.60132,0,0
1461,2020/9/11,10352.66,0.012204935,-0.008008735,3.151825893,1947.4,-0.009586777,-0.003143892,3.098009305,1,0.474929837,0.544607231,0.102750974,1.944784868,1584.638193,200.0972465,20133.69651,21918.43195,0,0
1462,2020/9/12,10395.44,0.004132271,-0.007360143,2.844297176,1947.4,0,-0.002291132,4.120142977,0,0.472333472,0.582259012,0.102750974,1.944784868,1584.638193,200.0972465,20216.89441,22001.62985,0,0
1463,2020/9/13,10446.44,0.004905997,-0.006703549,3.283291556,1947.4,0,-0.010953038,3.503477304,0,0.469795312,0.547425866,0.102750974,1.944784868,1584.638193,200.0972465,20316.07844,22100.81388,0,0
1464,2020/9/14,10330.77,-0.011072672,-0.008263167,2.649062797,1958.7,0.005802609,0.002074675,4.171786996,1,0.462910068,0.566075654,0.102750974,1.944784868,1584.638193,201.2583325,20091.12517,21877.0217,0,0
1465,2020/9/15,10674.64,0.033285999,-0.011807579,2.773375601,1949.35,-0.004773574,0.01051997,4.443186673,1,0.217471494,0.579244414,0.029030079,1.944784868,1727.591339,56.58978477,20759.87835,22544.05947,-0.073720895,0
1466,2020/9/16,10785.62,0.010396604,-0.020332053,1.875289243,1961.8,0.006386744,-0.000262534,4.344563802,1,0.209652209,0.552308617,0.008428819,1.944784868,1767.348814,16.53565782,20975.71057,22759.59504,-0.02060126,0
1467,2020/9/17,10948.43,0.015095099,-0.030174042,1.931753729,1936.25,-0.013023754,-0.002273349,4.116363285,1,0.3116581,0.59015092,0.008428819,1.944784868,1767.348814,16.32030149,21292.341,23076.01011,0,0
1468,2020/9/18,10943.89,-0.000414671,-0.034164199,1.95832294,1950.85,0.007540349,-0.003208415,4.369605918,1,0.303091553,0.576614149,0.008428819,1.944784868,1767.348814,16.44336225,21283.51167,23067.30385,0,0
