index,Date,Value,ma5,ma10,ma20,ma30,ma60
1088,2019/10/5,1499.15,1493.52,1497.25,1501.38,1504.91,1507.89
1089,2019/10/6,1499.15,1496.29,1494.29,1501.18,1503.91,1508.46
1090,2019/10/7,1501.25,1501.43,1493.56,1501.28,1503.09,1509.02
1091,2019/10/8,1505.85,1503.16,1494.69,1501.23,1502.34,1508.94
1092,2019/10/9,1507.25,1500.91,1496.29,1501.35,1501.75,1509.11
1093,2019/10/10,1494.8,1502.53,1498.03,1501.68,1501.68,1509.27
1094,2019/10/11,1479.15,1501.66,1498.97,1501.32,1501.57,1509.22
1095,2019/10/12,1479.15,1497.66,1499.55,1500.18,1501.18,1508.91
1096,2019/10/13,1479.15,1493.24,1498.2,1499.05,1499.98,1508.49
1097,2019/10/14,1490.6,1487.9,1494.4,1496.9,1499.18,1508.17
1098,2019/10/15,1487.8,1484.57,1493.55,1495.4,1498.77,1507.79
1099,2019/10/16,1485.1,1483.17,1492.41,1493.35,1498.26,1507.33
1100,2019/10/17,1492.65,1484.36,1491.01,1492.29,1497.85,1506.82
1101,2019/10/18,1490,1487.06,1490.15,1492.42,1497.54,1506.45
1102,2019/10/19,1490,1489.23,1488.57,1492.43,1497.09,1506.03
1103,2019/10/20,1490,1489.11,1486.84,1492.43,1496.73,1505.91
1104,2019/10/21,1491.65,1489.55,1486.36,1492.67,1496.34,1505.67
1105,2019/10/22,1485.35,1490.86,1487.61,1493.58,1495.99,1505.48
1106,2019/10/23,1494.45,1489.4,1488.23,1493.21,1495.44,1505.2
1107,2019/10/24,1496.55,1490.29,1489.76,1492.08,1494.52,1505.05
1108,2019/10/25,1513.45,1491.6,1490.36,1491.95,1493.72,1504.92
1109,2019/10/26,1513.45,1496.29,1492.92,1492.67,1493.21,1505.09
1110,2019/10/27,1513.45,1500.65,1495.76,1493.38,1493.44,1504.76
1111,2019/10/28,1492.4,1506.27,1497.84,1493.99,1494.23,1504.37
1112,2019/10/29,1486.75,1505.86,1498.08,1493.32,1494.31,1503.57
1113,2019/10/30,1492.1,1503.9,1497.75,1492.3,1494.2,1502.87
1114,2019/10/31,1510.95,1499.63,1497.96,1492.16,1494.43,1502.27
1115,2019/11/1,1508.8,1499.13,1499.89,1493.75,1495.68,1501.98
1116,2019/11/2,1508.8,1498.2,1502.24,1495.23,1496.22,1501.69
1117,2019/11/3,1508.8,1501.48,1503.67,1496.71,1495.94,1501.21
1118,2019/11/4,1509.45,1505.89,1504.89,1497.62,1496.27,1500.59
1119,2019/11/5,1488.95,1509.36,1504.49,1498.71,1496.61,1500.26
1120,2019/11/6,1486.05,1504.96,1502.05,1498.9,1496.27,1499.68
1121,2019/11/7,1484.25,1500.41,1499.31,1498.57,1495.76,1499.05
1122,2019/11/8,1464.15,1495.5,1498.49,1498.28,1495.04,1498.39
1123,2019/11/9,1464.15,1486.57,1496.23,1496.99,1493.61,1497.64
1124,2019/11/10,1464.15,1477.51,1493.43,1495.7,1492.59,1497.08
1125,2019/11/11,1458.7,1472.55,1488.76,1494.32,1492.09,1496.63
1126,2019/11/12,1452.05,1467.08,1483.75,1492.99,1491.4,1495.69
1127,2019/11/13,1462.9,1460.64,1478.07,1490.87,1490.5,1494.84
1128,2019/11/14,1466.65,1460.39,1473.48,1489.19,1489.58,1494.17
1129,2019/11/15,1466.9,1460.89,1469.2,1486.85,1488.87,1493.56
1130,2019/11/16,1466.9,1461.44,1467,1484.52,1488.27,1493.06
1131,2019/11/17,1466.9,1463.08,1465.08,1482.19,1487.41,1492.47
1132,2019/11/18,1467.65,1466.05,1463.35,1480.92,1486.64,1491.86
1133,2019/11/19,1468.45,1467,1463.7,1479.96,1485.89,1491.31
1134,2019/11/20,1471.7,1467.36,1464.12,1478.78,1485.17,1490.75
1135,2019/11/21,1467.05,1468.32,1464.88,1476.82,1484.51,1490.25
1136,2019/11/22,1464.45,1468.35,1465.72,1474.73,1483.9,1489.67
1137,2019/11/23,1464.45,1467.86,1466.96,1472.51,1482.9,1488.71
1138,2019/11/24,1464.45,1467.22,1467.11,1470.3,1481.83,1487.77
1139,2019/11/25,1458.4,1466.42,1466.89,1468.05,1480.19,1486.7
1140,2019/11/26,1454.65,1463.76,1466.04,1466.52,1478.36,1485.9
1141,2019/11/27,1454.35,1461.28,1464.82,1464.95,1476.4,1485.31
1142,2019/11/28,1454.65,1459.26,1463.56,1463.45,1475.13,1484.72
1143,2019/11/29,1460.15,1457.3,1462.26,1462.98,1474.06,1484.13
1144,2019/11/30,1460.15,1456.44,1461.43,1462.78,1473,1483.71
1145,2019/12/1,1460.15,1456.79,1460.28,1462.58,1471.3,1483.49
1146,2019/12/2,1461.15,1457.89,1459.59,1462.65,1469.68,1482.95
1147,2019/12/3,1477.3,1459.25,1459.26,1463.11,1468.09,1482.02
1148,2019/12/4,1475.1,1463.78,1460.54,1463.83,1467.04,1481.65
1149,2019/12/5,1475.95,1466.77,1461.61,1464.25,1465.9,1481.25
1150,2019/12/6,1459.65,1469.93,1463.36,1464.7,1465.47,1480.87
1151,2019/12/7,1459.65,1469.83,1463.86,1464.34,1464.59,1480.17
1152,2019/12/8,1459.65,1469.53,1464.39,1463.98,1463.77,1479.4
1153,2019/12/9,1461.7,1466,1464.89,1463.58,1463.62,1478.61
1154,2019/12/10,1464.95,1463.32,1465.05,1463.24,1463.53,1478.06
1155,2019/12/11,1466.8,1461.12,1465.53,1462.9,1463.56,1477.82
1156,2019/12/12,1467.8,1462.55,1466.19,1462.89,1463.83,1477.62
1157,2019/12/13,1466.6,1464.18,1466.86,1463.06,1464.36,1477.43
1158,2019/12/14,1466.6,1465.57,1465.79,1463.16,1464.48,1477.03
1159,2019/12/15,1466.6,1466.55,1464.93,1463.27,1464.48,1476.67
1160,2019/12/16,1477.9,1466.88,1464,1463.68,1464.47,1476.37
1161,2019/12/17,1475.8,1469.1,1465.83,1464.84,1464.83,1476.12
1162,2019/12/18,1474.05,1470.7,1467.44,1465.91,1465.13,1475.88
1163,2019/12/19,1476.7,1472.19,1468.88,1466.88,1465.34,1475.62
1164,2019/12/20,1479,1474.21,1470.38,1467.71,1465.62,1475.4
1165,2019/12/21,1479,1476.69,1471.78,1468.65,1465.86,1475.18
1166,2019/12/22,1479,1476.91,1473,1469.6,1466.26,1475.08
1167,2019/12/23,1482.1,1477.55,1474.12,1470.49,1466.75,1474.82
1168,2019/12/24,1482.1,1479.16,1475.67,1470.73,1467.33,1474.58
1169,2019/12/25,1482.1,1480.24,1477.22,1471.08,1467.92,1474.06
1170,2019/12/27,1511.5,1480.86,1478.78,1471.39,1468.71,1473.54
1171,2019/12/28,1511.5,1487.36,1482.13,1473.98,1470.61,1473.5
1172,2019/12/29,1511.5,1493.86,1485.7,1476.57,1472.51,1473.82
1173,2019/12/30,1514.75,1499.74,1489.45,1479.16,1474.41,1474.23
1174,2019/12/31,1514.75,1506.27,1493.25,1481.82,1476.23,1474.61
1175,2020/1/1,1514.75,1512.8,1496.83,1484.31,1478.05,1474.67
1176,2020/1/2,1527.1,1513.45,1500.4,1486.7,1479.87,1474.77
1177,2020/1/3,1548.75,1516.57,1505.21,1489.67,1482.07,1475.08
1178,2020/1/4,1548.75,1524.02,1511.88,1493.78,1484.45,1475.75
1179,2020/1/5,1548.75,1530.82,1518.55,1497.88,1486.9,1476.4
1180,2020/1/6,1573.1,1537.62,1525.21,1501.99,1489.33,1477.4
1181,2020/1/7,1567.85,1549.29,1531.37,1506.75,1493.11,1478.85
1182,2020/1/8,1571.95,1557.44,1537,1511.36,1496.72,1480.24
1183,2020/1/9,1550.75,1562.08,1543.05,1516.25,1500.46,1482.04
1184,2020/1/10,1553.6,1562.48,1546.65,1519.95,1503.43,1483.48
1185,2020/1/11,1553.6,1563.45,1550.53,1523.68,1506.38,1484.97
1186,2020/1/12,1553.6,1559.55,1554.42,1527.41,1509.28,1486.55
1187,2020/1/13,1549.9,1556.7,1557.07,1531.14,1512.14,1488.25
1188,2020/1/14,1545.1,1552.29,1557.18,1534.53,1514.91,1489.7
1189,2020/1/15,1549,1551.16,1556.82,1537.68,1517.53,1491
1190,2020/1/16,1554.55,1550.24,1556.85,1541.03,1520.28,1492.37
1191,2020/1/17,1557.6,1550.43,1554.99,1543.18,1522.83,1493.83
1192,2020/1/18,1557.6,1551.23,1553.96,1545.48,1525.56,1495.34
1193,2020/1/19,1557.6,1552.77,1552.53,1547.79,1528.34,1496.84
1194,2020/1/20,1560.15,1555.27,1553.21,1549.93,1531.04,1498.33
1195,2020/1/21,1551.3,1557.5,1553.87,1552.2,1533.74,1499.8
1196,2020/1/22,1556.9,1556.85,1553.64,1554.03,1536.15,1501.21
1197,2020/1/23,1562.9,1556.71,1553.97,1555.52,1538.75,1502.75
1198,2020/1/24,1564.3,1557.77,1555.27,1556.23,1541.44,1504.39
1199,2020/1/25,1564.3,1559.11,1557.19,1557,1544.18,1506.05
1200,2020/1/26,1564.3,1559.94,1558.72,1557.78,1546.92,1507.82
1201,2020/1/27,1580.1,1562.54,1559.69,1557.34,1548.68,1509.65
1202,2020/1/28,1574,1567.18,1561.94,1557.95,1550.97,1511.74
1203,2020/1/29,1573.45,1569.4,1563.59,1558.06,1553.06,1513.73
1204,2020/1/30,1578.25,1571.23,1565.17,1559.19,1555.01,1515.62
1205,2020/1/31,1584.2,1574.02,1566.98,1560.42,1557.13,1517.59
1206,2020/2/1,1584.2,1578,1570.27,1561.95,1559.44,1519.65
1207,2020/2/2,1584.2,1578.82,1573,1563.48,1561.35,1521.71
1208,2020/2/3,1574.75,1580.86,1575.13,1565.2,1562.53,1523.49
1209,2020/2/4,1558.35,1581.12,1576.17,1566.68,1563.39,1525.15
1210,2020/2/5,1553.3,1577.14,1575.58,1567.15,1563.71,1526.52
1211,2020/2/6,1563.3,1570.96,1574.48,1567.09,1563.06,1528.08
1212,2020/2/7,1572.65,1566.78,1572.8,1567.37,1562.9,1529.81
1213,2020/2/8,1572.65,1564.47,1572.66,1568.12,1562.93,1531.69
1214,2020/2/9,1572.65,1564.05,1572.59,1568.88,1563.66,1533.54
1215,2020/2/10,1573.2,1566.91,1572.03,1569.5,1564.29,1535.34
1216,2020/2/11,1570.5,1570.89,1570.92,1570.6,1564.94,1537.11
1217,2020/2/12,1563.7,1572.33,1569.56,1571.28,1565.51,1538.82
1218,2020/2/13,1575.05,1570.54,1567.51,1571.32,1565.97,1540.44
1219,2020/2/14,1581.4,1571.02,1567.54,1571.86,1566.97,1542.25
1220,2020/2/15,1581.4,1572.77,1569.84,1572.71,1568.05,1544.16
1221,2020/2/16,1581.4,1574.41,1572.65,1573.57,1568.94,1545.89
1222,2020/2/17,1580.8,1576.59,1574.46,1573.63,1569.74,1547.65
1223,2020/2/18,1589.85,1580.01,1575.28,1573.97,1570.51,1549.43
1224,2020/2/19,1604.2,1582.97,1577,1574.79,1571.58,1551.31
1225,2020/2/20,1619,1587.53,1580.15,1576.09,1573.05,1553.4
1226,2020/2/21,1643.3,1595.05,1584.73,1577.83,1575.31,1555.73
1227,2020/2/22,1643.3,1607.43,1592.01,1580.78,1578.19,1558.47
1228,2020/2/23,1643.3,1619.93,1599.97,1583.74,1580.87,1561.16
1229,2020/2/24,1671.65,1630.62,1606.8,1587.16,1583.5,1563.84
1230,2020/2/25,1650.3,1644.11,1615.82,1592.83,1587.08,1567
1231,2020/2/26,1634.9,1650.37,1622.71,1597.68,1589.95,1569.32
1232,2020/2/27,1652,1648.69,1628.06,1601.26,1591.77,1571.37
1233,2020/2/28,1609.85,1650.43,1635.18,1605.23,1594.37,1573.71
1234,2020/2/29,1609.85,1643.74,1637.18,1607.09,1595.59,1575.3
1235,2020/3/1,1609.85,1631.38,1637.74,1608.95,1596.64,1576.88
1236,2020/3/2,1599.65,1623.29,1636.83,1610.78,1597.49,1578.47
1237,2020/3/3,1615.5,1616.24,1632.46,1612.24,1598.01,1579.68
1238,2020/3/4,1641.85,1608.94,1629.68,1614.83,1599.05,1580.79
1239,2020/3/5,1659.6,1615.34,1629.54,1618.17,1601.29,1582.34
1240,2020/3/6,1683.65,1625.29,1628.34,1622.08,1604.66,1584.19
1241,2020/3/7,1683.65,1640.05,1631.67,1627.19,1609.01,1586.03
1242,2020/3/8,1683.65,1656.85,1636.55,1632.3,1613.02,1587.96
1243,2020/3/9,1672.5,1670.48,1639.71,1637.44,1616.72,1589.82
1244,2020/3/10,1655.7,1676.61,1645.97,1641.58,1620.05,1591.85
1245,2020/3/11,1653.75,1675.83,1650.56,1644.15,1622.82,1593.56
1246,2020/3/12,1570.7,1669.85,1654.95,1645.89,1625.5,1595.22
1247,2020/3/13,1562.8,1647.26,1652.06,1642.26,1625.51,1595.51
1248,2020/3/14,1562.8,1623.09,1646.79,1638.23,1625.48,1595.72
1249,2020/3/15,1562.8,1601.15,1638.88,1634.21,1625.07,1596.02
1250,2020/3/16,1487.7,1582.57,1629.2,1628.77,1624.45,1596.25
1251,2020/3/17,1536.2,1549.36,1609.61,1620.64,1621.33,1595.13
1252,2020/3/18,1498.2,1542.46,1594.86,1615.7,1619.82,1594.78
1253,2020/3/19,1474.25,1529.54,1576.32,1608.01,1617.07,1593.79
1254,2020/3/20,1494.4,1511.83,1556.49,1601.23,1613.21,1592.4
1255,2020/3/21,1494.4,1498.15,1540.36,1595.46,1609.56,1591.3
1256,2020/3/22,1494.4,1499.49,1524.42,1589.69,1605.4,1590.36
1257,2020/3/23,1525.4,1491.13,1516.8,1584.42,1600.44,1589.31
1258,2020/3/24,1605.75,1496.57,1513.06,1579.92,1596.51,1588.69
1259,2020/3/25,1605.45,1522.87,1517.35,1578.12,1595.26,1589.38
1260,2020/3/26,1634.8,1545.08,1521.62,1575.41,1593.05,1590.07
1261,2020/3/27,1617.3,1573.16,1536.33,1572.97,1592.53,1591.24
1262,2020/3/28,1617.3,1597.74,1544.43,1569.65,1591.95,1591.86
1263,2020/3/29,1617.3,1616.12,1556.35,1566.33,1590.79,1592.58
1264,2020/3/30,1618.3,1618.43,1570.65,1563.57,1591.04,1593.31
1265,2020/3/31,1608.95,1621,1583.04,1561.7,1591.32,1593.98
1266,2020/4/1,1576.55,1615.83,1594.49,1559.46,1591.29,1594.39
1267,2020/4/2,1616.8,1607.68,1602.71,1559.75,1590.52,1594.27
1268,2020/4/3,1613.1,1607.58,1611.85,1562.45,1590.56,1594.81
1269,2020/4/4,1613.1,1606.74,1612.59,1564.97,1589.61,1595.45
1270,2020/4/5,1613.1,1605.7,1613.35,1567.48,1588.06,1596.36
1271,2020/4/6,1648.3,1606.53,1611.18,1573.75,1585.7,1597.36
1272,2020/4/7,1649.25,1620.88,1614.28,1579.36,1584.53,1598.77
1273,2020/4/8,1647.8,1627.37,1617.47,1586.91,1583.38,1600.05
1274,2020/4/9,1680.65,1634.31,1620.52,1595.59,1582.56,1601.3
1275,2020/4/10,1680.65,1647.82,1626.76,1604.9,1583.39,1603.1
1276,2020/4/11,1680.65,1661.33,1633.93,1614.21,1584.28,1604.89
1277,2020/4/14,1741.9,1667.8,1644.34,1623.53,1587.95,1606.73
1278,2020/4/15,1718.65,1686.33,1656.85,1634.35,1593.92,1609.7
1279,2020/4/16,1729.5,1700.5,1667.4,1639.99,1599.11,1612.09
1280,2020/4/17,1692.55,1710.27,1679.05,1646.2,1604.67,1614.56
1281,2020/4/18,1692.55,1712.65,1686.99,1649.09,1611.5,1616.41
1282,2020/4/19,1692.55,1715.03,1691.41,1652.85,1616.71,1618.27
1283,2020/4/20,1686.2,1705.16,1695.75,1656.61,1623.19,1620.13
1284,2020/4/21,1682.05,1698.67,1699.59,1660.06,1630.25,1621.73
1285,2020/4/22,1710.55,1689.18,1699.72,1663.24,1636.51,1623.03
1286,2020/4/23,1736.25,1692.78,1702.71,1668.32,1643.71,1624.56
1287,2020/4/24,1715.9,1701.52,1708.28,1676.31,1651.78,1626.11
1288,2020/4/25,1715.9,1706.19,1705.67,1681.26,1658.12,1627.32
1289,2020/4/26,1715.9,1712.13,1705.4,1686.4,1661.8,1628.53
1290,2020/4/27,1714.95,1718.9,1704.04,1691.54,1665.48,1629.26
1291,2020/4/28,1691.55,1719.78,1706.28,1696.63,1668.15,1630.34
1292,2020/4/29,1703.35,1710.84,1706.18,1698.8,1670.62,1631.29
1293,2020/4/30,1702.75,1708.33,1707.26,1701.5,1673.49,1632.14
1294,2020/5/1,1686.25,1705.7,1708.91,1704.25,1676.34,1633.69
1295,2020/5/2,1686.25,1699.77,1709.34,1704.53,1678.61,1634.96
1296,2020/5/3,1686.25,1694.03,1706.9,1704.81,1681.18,1636.24
1297,2020/5/4,1709.1,1692.97,1701.9,1705.09,1684.84,1637.68
1298,2020/5/5,1699.55,1694.12,1701.22,1703.45,1687.92,1639.24
1299,2020/5/6,1691.5,1693.48,1699.59,1702.49,1690.8,1640.2
1300,2020/5/7,1704.05,1694.53,1697.15,1700.6,1693.41,1640.73
1301,2020/5/8,1704.05,1698.09,1696.06,1701.17,1696.44,1641.07
1302,2020/5/9,1704.05,1701.65,1697.31,1701.74,1698.3,1641.41
1303,2020/5/11,1702.75,1700.64,1697.38,1702.32,1700.13,1641.75
1304,2020/5/12,1702.4,1701.28,1697.38,1703.15,1701.96,1642.26
1305,2020/5/13,1708.4,1703.46,1698.99,1704.16,1702.68,1643.04
1306,2020/5/14,1731.6,1704.33,1701.21,1704.06,1703.61,1643.95
1307,2020/5/15,1735.35,1709.84,1705.74,1703.83,1705.31,1646.63
1308,2020/5/16,1735.35,1716.1,1708.37,1704.8,1705.09,1649.5
1309,2020/5/17,1735.35,1722.62,1711.95,1705.77,1705.65,1652.38
1310,2020/5/18,1734.7,1729.21,1716.34,1706.74,1705.84,1655.26
1311,2020/5/19,1737.95,1734.47,1719.4,1707.73,1707.25,1659.37
1312,2020/5/20,1748.3,1735.74,1722.79,1710.05,1708.76,1662.73
1313,2020/5/21,1724.9,1738.33,1727.21,1712.3,1710.62,1666.9
1314,2020/5/22,1733.55,1736.24,1729.43,1713.4,1711.91,1671.08
1315,2020/5/23,1733.55,1735.88,1732.55,1715.77,1713.62,1675.07
1316,2020/5/24,1733.55,1735.65,1735.06,1718.13,1714.39,1679.05
1317,2020/5/26,1720.25,1734.77,1735.25,1720.5,1714.3,1683.04
1318,2020/5/27,1694.6,1729.16,1733.74,1721.06,1714.45,1686.29
1319,2020/5/28,1717.35,1723.1,1729.67,1720.81,1713.74,1687.77
1320,2020/5/29,1728.7,1719.86,1727.87,1722.1,1713.79,1689.63
1321,2020/5/30,1728.7,1718.89,1727.27,1723.34,1714.24,1691.2
1322,2020/5/31,1728.7,1717.92,1726.35,1724.57,1715.48,1693.05
1323,2020/6/1,1730.6,1719.61,1724.38,1725.8,1716.33,1694.91
1324,2020/6/2,1742.15,1726.81,1724.95,1727.19,1717.25,1696.8
1325,2020/6/3,1705.35,1731.77,1725.82,1729.18,1719.12,1698.86
1326,2020/6/4,1700.05,1727.1,1722.99,1729.03,1719.75,1700.47
1327,2020/6/5,1683.45,1721.37,1719.64,1727.45,1720.21,1702.53
1328,2020/6/6,1683.45,1712.32,1715.96,1724.86,1719.36,1703.64
1329,2020/6/7,1683.45,1702.89,1714.85,1722.26,1718.82,1704.81
1330,2020/6/8,1690.35,1691.15,1711.46,1719.66,1718.56,1705.98
1331,2020/6/9,1713.5,1688.15,1707.62,1717.45,1718.1,1707.27
1332,2020/6/10,1722.05,1690.84,1706.11,1716.22,1718.41,1708.36
1333,2020/6/11,1738.25,1698.56,1705.44,1714.91,1719.01,1709.57
1334,2020/6/12,1733.5,1709.52,1706.2,1715.58,1720.2,1711.08
1335,2020/6/13,1733.5,1719.53,1705.34,1715.58,1721.23,1711.96
1336,2020/6/14,1733.5,1728.16,1708.15,1715.58,1722.07,1712.84
1337,2020/6/15,1710.45,1732.16,1711.5,1715.57,1722.13,1713.72
1338,2020/6/16,1719.85,1729.84,1714.2,1715.08,1721.3,1713.2
1339,2020/6/17,1724.35,1726.16,1717.84,1716.35,1720.79,1713.22
1340,2020/6/18,1719.5,1724.33,1721.93,1716.69,1720.42,1713.13
1341,2020/6/19,1734.75,1721.53,1724.85,1716.23,1719.91,1713.58
1342,2020/6/20,1734.75,1721.78,1726.97,1716.54,1719.81,1714.28
1343,2020/6/21,1734.75,1726.64,1728.24,1716.84,1719.36,1714.99
1344,2020/6/22,1761.85,1729.62,1727.89,1717.05,1719.68,1715.8
1345,2020/6/23,1768.9,1737.12,1730.72,1718.03,1720.63,1717.13
1346,2020/6/24,1766.05,1747,1734.26,1721.21,1721.81,1718.1
1347,2020/6/25,1756.55,1753.26,1737.52,1724.51,1722.89,1718.6
1348,2020/6/26,1747.6,1757.62,1742.13,1728.16,1724.1,1719.27
1349,2020/6/27,1747.6,1760.19,1744.9,1731.37,1725.87,1719.8
1350,2020/6/28,1747.6,1757.34,1747.23,1734.58,1726.87,1720.33
1351,2020/6/29,1771.6,1753.08,1750.04,1737.44,1727.5,1720.87
1352,2020/6/30,1768.1,1754.19,1753.72,1740.35,1728.93,1722.21
1353,2020/7/1,1771.05,1756.5,1757.06,1742.65,1730.25,1723.29
1354,2020/7/2,1777.45,1761.19,1760.69,1744.29,1731.6,1724.42
1355,2020/7/3,1772.9,1767.16,1762.25,1746.49,1732.77,1725.94
1356,2020/7/4,1772.9,1772.22,1762.65,1748.46,1735.02,1727.39
1357,2020/7/5,1772.9,1772.48,1763.34,1750.43,1737.45,1728.83
1358,2020/7/6,1787.9,1773.44,1764.97,1753.55,1740.43,1729.9
1359,2020/7/7,1789.55,1776.81,1769,1756.95,1743.91,1731.37
1360,2020/7/8,1811.1,1779.23,1773.19,1760.21,1747.45,1733
1361,2020/7/9,1812.1,1786.87,1779.55,1764.79,1751.48,1734.79
1362,2020/7/10,1803.1,1794.71,1783.6,1768.66,1754.76,1736.59
1363,2020/7/11,1803.1,1800.75,1787.1,1772.08,1757.46,1738.24
1364,2020/7/12,1803.1,1803.79,1790.3,1775.49,1759.63,1739.91
1365,2020/7/13,1807.5,1806.5,1792.87,1777.56,1761.95,1741.59
1366,2020/7/14,1801.9,1805.78,1796.33,1779.49,1764.41,1743.24
1367,2020/7/15,1804.6,1803.74,1799.22,1781.28,1766.69,1744.41
1368,2020/7/16,1807.7,1804.04,1802.39,1783.68,1769.83,1745.57
1369,2020/7/17,1807.35,1804.96,1804.38,1786.69,1772.76,1746.77
1370,2020/7/18,1807.35,1805.81,1806.15,1789.67,1775.53,1747.97
1371,2020/7/19,1807.35,1805.78,1805.78,1792.66,1778.45,1749.18
1372,2020/7/20,1815.65,1806.87,1805.3,1794.45,1780.88,1750.34
1373,2020/7/21,1842.55,1809.08,1806.56,1796.83,1783.57,1751.46
1374,2020/7/22,1852.4,1816.05,1810.5,1800.4,1787.16,1753.42
1375,2020/7/23,1878.3,1825.06,1815.43,1804.15,1790.18,1755.4
1376,2020/7/24,1902.1,1839.25,1822.51,1809.42,1793.83,1757.82
1377,2020/7/25,1902.1,1858.2,1832.53,1815.88,1798.37,1760.63
1378,2020/7/26,1902.1,1875.49,1842.28,1822.34,1803.22,1763.66
1379,2020/7/27,1936.65,1887.4,1851.72,1828.05,1808.37,1767.12
1380,2020/7/28,1940.9,1904.25,1864.65,1835.4,1814.67,1770.77
1381,2020/7/29,1950.9,1916.77,1878.01,1841.89,1821.11,1774.31
1382,2020/7/30,1957.65,1926.53,1892.37,1848.84,1827.09,1778.01
1383,2020/7/31,1964.9,1937.64,1906.57,1856.56,1833.41,1781.83
1384,2020/8/1,1964.9,1950.2,1918.8,1864.65,1839.87,1785.73
1385,2020/8/2,1964.9,1955.85,1930.05,1872.74,1846.12,1789.44
1386,2020/8/3,1958.55,1960.65,1938.71,1880.61,1852.52,1793.77
1387,2020/8/4,1977.9,1962.18,1944.36,1888.44,1858.7,1798.08
1388,2020/8/5,2048.15,1966.23,1951.93,1897.11,1865.54,1802.99
1389,2020/8/6,2067.15,1982.88,1966.54,1909.13,1874.21,1809.06
1390,2020/8/7,2031.15,2003.33,1979.59,1922.12,1883.47,1815.46
1391,2020/8/8,2031.15,2016.58,1988.62,1933.31,1890.8,1821.14
1392,2020/8/9,2031.15,2031.1,1996.64,1944.5,1898.1,1826.43
1393,2020/8/10,2044.5,2041.75,2003.99,1955.28,1905.7,1831.59
1394,2020/8/11,1939.65,2041.02,2011.95,1965.38,1913.75,1836.69
1395,2020/8/12,1931.9,2015.52,2009.43,1969.74,1918.3,1840.12
1396,2020/8/13,1944.25,1995.67,2006.12,1972.42,1922.45,1843.43
1397,2020/8/14,1944.75,1978.29,2004.7,1974.53,1927.19,1846.94
1398,2020/8/15,1944.75,1961.01,2001.38,1976.66,1931.87,1850.85
1399,2020/8/16,1944.75,1941.06,1991.04,1978.79,1936.43,1854.6
1400,2020/8/17,1972.85,1942.08,1978.8,1979.2,1941.02,1858.27
1401,2020/8/18,2008.75,1950.27,1972.97,1980.79,1946.53,1862.49
1402,2020/8/19,1981,1963.17,1970.73,1983.68,1953.25,1867.06
1403,2020/8/20,1927.15,1970.42,1965.71,1984.85,1958.76,1871.16
1404,2020/8/21,1924.35,1966.9,1953.98,1982.97,1961.58,1874.37
1405,2020/8/22,1924.35,1962.82,1952.45,1980.94,1963.98,1877.08
1406,2020/8/23,1924.35,1953.12,1951.69,1978.91,1965.51,1879.67
1407,2020/8/24,1943.95,1936.24,1949.7,1977.2,1966.25,1882.31
1408,2020/8/25,1911.15,1928.83,1949.62,1975.5,1967.65,1885.43
1409,2020/8/26,1932.95,1925.63,1946.26,1968.65,1967.95,1888.16
1410,2020/8/27,1923.85,1927.35,1945.09,1961.94,1967.83,1891.25
1411,2020/8/28,1957.35,1927.25,1940.18,1956.58,1967.26,1894.18
1412,2020/8/29,1957.35,1933.85,1935.05,1952.89,1967.47,1897.28
1413,2020/8/30,1957.35,1936.53,1932.68,1949.2,1967.46,1900.43
1414,2020/9/1,1972.35,1945.77,1935.7,1944.84,1967.21,1903.54
1415,2020/9/2,1947.05,1953.65,1940.5,1946.47,1967.46,1906.79
1416,2020/9/3,1940.45,1958.29,1942.77,1947.23,1966.86,1909.69
1417,2020/9/4,1926.3,1954.91,1944.38,1947.04,1966.26,1912.48
1418,2020/9/5,1926.3,1948.7,1942.62,1946.12,1964.54,1915.04
1419,2020/9/6,1926.3,1942.49,1944.13,1945.2,1960.48,1917.35
1420,2020/9/7,1928.45,1933.28,1943.46,1944.27,1955.78,1919.62
1421,2020/9/8,1910.95,1929.56,1943.92,1942.06,1952.36,1921.58
1422,2020/9/9,1947.2,1923.66,1939.28,1937.16,1948.35,1923.23
1423,2020/9/10,1966.25,1927.84,1938.27,1935.47,1945.56,1925.63
1424,2020/9/11,1947.4,1935.83,1939.16,1937.43,1942.95,1928.35
1425,2020/9/12,1947.4,1940.05,1936.66,1938.58,1943.2,1930.75
1426,2020/9/13,1947.4,1943.84,1936.7,1939.73,1943.72,1933.09
1427,2020/9/14,1958.7,1951.13,1937.39,1940.89,1943.83,1935.51
1428,2020/9/15,1949.35,1953.43,1940.63,1941.62,1944.29,1938.08
1429,2020/9/16,1961.8,1950.05,1942.94,1943.54,1944.44,1940.44
1430,2020/9/17,1936.25,1952.93,1946.49,1944.98,1945.01,1943.01
1431,2020/9/18,1950.85,1950.7,1947.27,1945.6,1943.79,1945.16
1432,2020/9/19,1950.85,1951.39,1951.26,1945.27,1941.86,1947.55
1433,2020/9/20,1950.85,1949.82,1951.62,1944.95,1940.86,1949.81
1434,2020/9/21,1909.35,1950.12,1950.09,1944.62,1941.65,1951.61
1435,2020/9/22,1906,1939.63,1946.28,1941.47,1941.15,1952.56
1436,2020/9/23,1873.4,1933.58,1942.14,1939.42,1940.54,1953.02
1437,2020/9/24,1861.75,1918.09,1934.74,1936.07,1938.84,1952.55
