index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,Gold_buy_credit,Bit_buy_credit,Bit_Credit_to_SELL,GOLD_Credit_to_SELL
1334,2020/5/7,9170.79,0.015483404,0.053109138,-0.670062344,1704.05,0.00741945,-0.006670183,3.139061111,1,0.509232814,0.707337885,0.375578205,0.84
1335,2020/5/8,10002.48,0.090689025,0.05070468,-0.020237955,1704.05,0,-0.004269276,3.112389608,0,0.508886941,0.675507506,0.540176819,0.83
1336,2020/5/9,9821.8,-0.01806352,0.036078143,-0.369924893,1704.05,0,0.005601545,3.188897173,0,0.508760033,0.69505912,0.364408181,0.85
1337,2020/5/10,9527.39,-0.029975157,0.024402726,-0.324078818,1704.05,0,0.000849202,3.281099816,0,0.508633327,0.704076019,0.318769079,0.88
1338,2020/5/11,8754.46,-0.08112715,0.022171199,-1.039064935,1702.75,-0.000762888,-0.004103708,3.017114391,1,0.508700784,0.667797696,0.177458166,0.81
1339,2020/5/12,8617.25,-0.015673154,0.032313804,-1.122066536,1702.4,-0.00020555,0.000102508,2.924290965,1,0.601234051,0.710024135,0.248143724,0.78
1340,2020/5/13,8814.53,0.022893615,0.05153572,-0.842306912,1708.4,0.003524436,0.002521618,3.003493132,1,0.50784911,0.682786929,0.294997065,0.8
1341,2020/5/14,9305.93,0.05574886,0.050465172,-0.244378312,1731.6,0.013579958,0.000539268,3.353509463,1,0.504606875,0.686732644,0.336594806,0.9
1342,2020/5/15,9790.31,0.052050682,0.042834074,0.150111059,1735.35,0.002165627,0.000219317,3.380523918,1,0.504381244,0.703957414,0.323240023,0.9
1343,2020/5/16,9303.59,-0.049714463,0.027825792,-0.3002073,1735.35,0,-0.002336455,3.337129736,0,0.50487069,0.680593661,0.135635392,0.89
1344,2020/5/17,9385.7,0.008825625,0.015371135,0.093943153,1735.35,0,-0.005151716,3.292950045,0,0.505363247,0.693232702,0.234869315,0.88
1345,2020/5/18,9669.4,0.030226834,0.004302081,0.395264074,1734.7,-0.000374564,-0.004987509,3.190827016,1,0.567690935,0.687867288,0.257587455,0.85
1346,2020/5/19,9719.37,0.005167849,-0.007596946,0.461900965,1737.95,0.001873523,0.003492827,3.295750669,1,0.567495739,0.69286209,0.204106515,0.88
1347,2020/5/20,9785.74,0.006828632,-0.011057412,1.005796908,1748.3,0.005955292,0.00159602,3.459897206,1,0.473842297,0.692308458,0.219341749,0.93
1348,2020/5/21,9510.67,-0.028109269,-0.009836325,1.092502714,1724.9,-0.013384431,0.001840514,3.064499211,1,0.4777375,0.686605152,0.163956273,0.82
1349,2020/5/22,9057.57,-0.047641228,-0.016097056,0.590663641,1733.55,0.005014783,-3.35E-05,3.165495209,1,0.507565551,0.696739408,0.059987269,0.85
1350,2020/5/23,9167.26,0.012110312,-0.018013796,1.137558819,1733.55,0,-0.000297979,3.239727928,0,0.507871805,0.685311637,0.144017809,0.87
1351,2020/5/24,9178.32,0.001206467,-0.013513776,0.835968048,1733.55,0,0.001829355,3.264439744,0,0.50817925,0.691003065,0.100026751,0.87
1352,2020/5/25,8730.73,-0.048766005,-0.010198078,0.377408088,1733.55,0,0.005588095,3.225882725,0,0.508487894,0.700675372,-0.043980377,0.86
1353,2020/5/26,8899.66,0.019348898,0.002841728,0.137865865,1720.25,-0.007672118,-0.004783027,2.983253955,1,0.510807875,0.678649518,0.027525133,0.79
1354,2020/5/27,8842.85,-0.00638339,0.008580734,0.168286486,1694.6,-0.014910623,-0.00017735,2.487207633,1,0.515104925,0.690100815,-0.001828857,0.66
1355,2020/5/28,9197.54,0.040110372,0.009451097,0.128735211,1717.35,0.013424997,0.001734585,2.798978288,1,0.603909899,0.698659169,0.054258012,0.75
1356,2020/5/29,9569.21,0.040409718,0.009965147,0.591513917,1728.7,0.00660902,0.00536263,2.929334947,1,0.602033054,0.680624467,0.084874912,0.79
1357,2020/5/30,9425.98,-0.014967798,0.007404298,0.608152292,1728.7,0,0.00574761,2.876437296,0,0.601962353,0.686599059,0.028924612,0.77
1358,2020/5/31,9698.1,0.028869147,0.001118136,0.885834953,1728.7,0,-4.46E-05,2.579575893,0,0.601891715,0.696985486,0.109501934,0.69
1359,2020/6/1,9450.84,-0.025495716,-0.003362999,0.676073301,1730.6,0.001099092,-0.013354576,2.618889834,1,0.725021775,0.682088684,0.038377832,0.7
1360,2020/6/2,10204.23,0.079716724,-0.004525725,1.315751361,1742.15,0.006673986,-0.008200283,2.738315936,1,0.56895108,0.692663921,0.252576664,0.73
1361,2020/6/3,9525.57,-0.066507713,-0.010117083,0.569605613,1705.35,-0.021123325,0.000644953,2.469279632,1,0.574545837,0.680324222,-0.022912118,0.66
1362,2020/6/4,9658.04,0.013906779,-0.0017848,0.504516012,1700.05,-0.003107866,0.001399026,2.378069202,1,0.574910466,0.670395456,0.110062651,0.63
1363,2020/6/5,9794.56,0.014135373,0.011621203,0.618841609,1683.45,-0.009764419,0.002933688,2.134404532,1,0.423008533,0.655834911,0.136019418,0.57
1364,2020/6/6,9623.75,-0.017439272,0.017484577,0.464021474,1683.45,0,0.007865114,2.0918661,0,0.422420085,0.664910292,0.105495037,0.56
1365,2020/6/7,9670.43,0.0048505,0.025763843,0.642873166,1683.45,0,0.017612059,2.031571804,0,0.4218358,0.664779593,0.1506192,0.54
1366,2020/6/8,9753.85,0.008626297,0.026995892,0.783479224,1690.35,0.004098726,0.006498141,2.088372642,1,0.4201338,0.667949153,0.172451126,0.56
1367,2020/6/9,9782.59,0.002946529,0.014273113,0.792401377,1713.5,0.013695389,0.002351581,2.376183916,1,0.632174995,0.663587861,0.12791988,0.64
1368,2020/6/10,9775.15,-0.000760535,0.00618067,0.77243376,1722.05,0.004989787,-0.004124787,2.493292212,1,0.599980501,0.666739521,0.114664525,0.66
1369,2020/6/11,9892.13,0.01196708,0.002466718,0.767791946,1738.25,0.009407392,-0.005761303,2.687728442,1,0.721450952,0.665913296,0.114524735,0.72
1370,2020/6/12,9286.42,-0.061231504,-0.00691468,0.50728017,1733.5,-0.002732633,-0.009535346,2.59881225,1,0.722325881,0.666542215,-0.040202467,0.69
1371,2020/6/13,9459.97,0.01868858,-0.006324061,0.568702395,1733.5,0,-0.006722572,2.40252186,0,0.722374795,0.669764234,0.065009675,0.64
1372,2020/6/14,9473.5,0.001430237,-0.007546827,0.766762276,1733.5,0,-0.001345868,2.416969955,0,0.72242374,0.661138102,0.043273931,0.65
1373,2020/6/15,9330.07,-0.015140128,-0.010776496,0.89895452,1710.45,-0.013296798,0.001062412,2.131573599,1,0.725843828,0.672525542,0.011822772,0.57
1374,2020/6/16,9426.7,0.010356835,-0.009922341,0.350014816,1719.85,0.00549563,0.005738455,2.211232357,1,0.415523559,0.662772484,-0.000617457,0.59
1375,2020/6/17,9526,0.010533909,-0.011186235,0.51192011,1724.35,0.002616507,0.002955072,2.230571356,1,0.445506962,0.663185802,0.018023052,0.6
1376,2020/6/18,9454.81,-0.007473231,-0.013330901,0.4249761,1719.5,-0.002812654,0.005039281,2.163317826,1,0.569892628,0.672730556,-0.011286992,0.58
1377,2020/6/19,9380.03,-0.007909202,-0.010445142,0.40890276,1734.75,0.008868857,0.004315618,2.358615828,1,0.567903309,0.659116955,-0.013346163,0.63
1378,2020/6/20,9300.15,-0.008515964,-0.006497384,0.067344415,1734.75,0,-0.003682808,2.315849372,0,0.568426817,0.669409526,-0.033787032,0.62
1379,2020/6/21,9357.43,0.00615904,-0.004547353,0.245081495,1734.75,0,-0.00210863,2.311590371,0,0.568953843,0.668519263,0.013231039,0.62
1380,2020/6/22,9284.78,-0.007763884,-0.004891343,0.256580961,1761.85,0.015621848,-0.001996521,2.652386423,1,0.565722451,0.659770267,-0.015089111,0.71
1381,2020/6/23,9691.9,0.043848104,-0.000928078,0.547770638,1768.9,0.004001476,-0.004194332,2.729649185,1,0.59634983,0.671668554,0.080004205,0.73
1382,2020/6/24,9621.49,-0.007264829,-0.007843683,0.499315557,1766.05,-0.001611171,-0.001877858,2.245645737,1,0.566399018,0.660746108,-0.011770808,0.6
1383,2020/6/25,9276.58,-0.035847878,-0.014588425,0.246386122,1756.55,-0.005379236,-0.003662455,2.1205051,1,0.506397084,0.668256993,-0.06956468,0.57
1384,2020/6/26,9240.85,-0.003851635,-0.021181245,0.177762261,1747.6,-0.005095215,-0.005951638,2.001922477,1,0.446109278,0.668566216,-0.054845834,0.53
1385,2020/6/27,9154.45,-0.009349789,-0.014075508,0.060425702,1747.6,0,0.005244372,1.950644689,0,0.446254856,0.661742307,-0.053782602,0.52
1386,2020/6/28,9004.23,-0.016409506,-0.007687071,0.092954413,1747.6,0,0.009420489,1.950137899,0,0.446400703,0.673621568,-0.082769302,0.52
1387,2020/6/29,9127.47,0.0136869,0.000908567,0.209363287,1771.6,0.01373312,0.006764997,2.249031188,1,0.474064771,0.662174255,-0.028835583,0.61
1388,2020/6/30,9185.35,0.006341297,0.005221217,0.238497623,1768.1,-0.001975615,0.002225653,2.019082818,1,0.475145943,0.664112626,-0.017906804,0.54
1389,2020/7/1,9133.97,-0.00559369,0.002306915,0.391446143,1771.05,0.001668458,-0.003494522,1.743776875,1,0.598702324,0.672252593,-0.04790481,0.47
1390,2020/7/2,9236.38,0.011211992,0.001604813,0.152055786,1777.45,0.003613676,-0.006420686,1.819389396,1,0.56741861,0.665742222,-0.029810922,0.49
1391,2020/7/3,9087.98,-0.016066901,-0.001504122,0.048183896,1772.9,-0.002559847,-0.006621819,1.760698009,1,0.568622034,0.678697366,-0.068780886,0.47
1392,2020/7/4,9072.42,-0.001712152,-0.004234324,0.039722897,1772.9,0,0.002072574,1.422259468,0,0.569006136,0.680940499,-0.047621114,0.38
1393,2020/7/5,9131.31,0.006491102,-0.005660984,-0.209999517,1772.9,0,0.002178903,1.49351715,0,0.569392122,0.681045693,-0.068641393,0.4
1394,2020/7/6,9089.09,-0.004623652,-0.006641501,-0.492136,1787.9,0.008460714,0.001746913,1.617796091,1,0.567695464,0.705287269,-0.099129587,0.44
1395,2020/7/7,9348.91,0.02858592,-0.008820724,-0.269533061,1789.55,0.00092287,0.004469927,1.929654678,1,0.505986467,0.680021221,-0.03360428,0.52
1396,2020/7/8,9256.23,-0.009913455,-0.012524247,-0.170470353,1811.1,0.012042133,6.45E-05,2.145388922,1,0.565079298,0.690732333,-0.073353784,0.58
1397,2020/7/9,9440.07,0.019861218,-0.018543151,-0.306196607,1812.1,0.000552151,-0.002320132,2.149530146,1,0.565374502,0.700341985,-0.044307808,0.58
1398,2020/7/10,9238.04,-0.021401324,-0.014157437,-0.313860249,1803.1,-0.004966613,-0.004660716,2.034246152,1,0.567085801,0.675908559,-0.07576257,0.54
1399,2020/7/11,9287.4,0.005343125,-0.005602874,-0.382406144,1803.1,0,-0.0005164,2.08006704,0,0.56762508,0.702835836,-0.031470398,0.56
1400,2020/7/12,9235.96,-0.005538687,0.000324797,-0.367848642,1803.1,0,-0.002047218,2.1408887,0,0.568168112,0.685651272,-0.029922239,0.57
1401,2020/7/13,9295.9,0.006489851,0.004700296,-0.767365223,1807.5,0.002440242,0.005920149,2.133146001,1,0.568115124,0.687562597,-0.03383726,0.57
1402,2020/7/14,9238.13,-0.006214568,0.005072444,-0.781394445,1801.9,-0.003098202,0.004649436,1.986733332,1,0.445754603,0.69920709,-0.038216483,0.53
1403,2020/7/15,9254.52,0.001774169,0.005675853,-0.722430382,1804.6,0.001498418,0.00059442,1.975580113,1,0.56919939,0.683251104,-0.022388119,0.53
1404,2020/7/16,9193.51,-0.006592454,0.001629678,-0.849974724,1807.7,0.001717832,-0.001257088,2.011082363,1,0.569104738,0.692828717,-0.063733396,0.54
1405,2020/7/17,9131,-0.006799362,0.000258653,-0.88733196,1807.35,-0.000193616,-0.000903857,2.003627679,1,0.569453586,0.694965659,-0.067748466,0.54
1406,2020/7/18,9154.19,0.0025397,-0.000418394,-0.76358899,1807.35,0,0.001348359,1.965254311,0,0.569797345,0.682922508,-0.050336805,0.53
1407,2020/7/19,9174.71,0.002241596,0.000543031,-0.709820795,1807.35,0,3.70E-05,2.08431292,0,0.570142605,0.696726995,-0.048906927,0.56
1408,2020/7/20,9214.66,0.004354361,1.74E-05,-0.742104419,1815.65,0.004592359,0.001951793,2.100532364,1,0.569333261,0.689507201,-0.048464335,0.56
1409,2020/7/21,9163.87,-0.005511869,0.000963024,-0.73346903,1842.55,0.014815631,0.002394658,2.32841674,1,0.56602609,0.68680329,-0.061784689,0.63
1410,2020/7/22,9392.66,0.024966526,0.003003911,-0.452646779,1852.4,0.005345852,0.003099783,2.413588326,1,0.596136549,0.695837665,0.006331724,0.65
1411,2020/7/23,9537.4,0.015409905,0.002618138,-0.398642941,1878.3,0.013981861,-0.000685008,2.699001535,1,0.593347035,0.684894542,0.010346088,0.73
1412,2020/7/24,9613.11,0.007938222,0.001196219,-0.294920613,1902.1,0.012671032,-0.00388913,2.947213421,1,0.591171954,0.692961947,0.021925046,0.79
1413,2020/7/25,9551.28,-0.006431842,0.007959291,-0.487930768,1902.1,0,-0.00525338,2.703828953,0,0.592007798,0.690906245,0.020438506,0.72
1414,2020/7/26,9707.5,0.016355923,0.019784292,-0.583134879,1902.1,0,0.001683517,2.763785031,0,0.59285309,0.686354871,0.083974993,0.74
1415,2020/7/27,9938.83,0.023830028,0.032343342,-0.730573693,1936.65,0.018164134,-0.003339943,3.124604617,1,0.493090925,0.693486357,0.120328292,0.84
1416,2020/7/28,11042.4,0.111036208,0.048447207,-0.132839893,1940.9,0.002194511,0.003110883,3.068905931,1,0.489589062,0.686959861,0.359094868,0.83
1417,2020/7/29,10934.94,-0.00973158,0.051517512,-0.311904685,1950.9,0.005152249,0.006677528,3.061446778,1,0.423807261,0.691709606,0.213307708,0.82
1418,2020/7/30,11102.67,0.015338904,0.056421563,-0.135799611,1957.65,0.003459942,0.000653481,3.095842335,1,0.451086213,0.698174722,0.320547688,0.83
1419,2020/7/31,11114.93,0.001104239,0.063873313,-0.155709625,1964.9,0.00370342,-0.005999887,3.136907978,1,0.385753826,0.673069312,0.335423556,0.84
1420,2020/8/1,11343.88,0.02059842,0.066214748,-0.006529392,1964.9,0,0.003485698,3.221509198,0,0.383140242,0.705823382,0.426329875,0.87
1421,2020/8/2,11823.69,0.042296816,0.069447926,0.322010977,1964.9,0,0.001094124,3.406277282,0,0.380614208,0.684109845,0.484857735,0.92
1422,2020/8/3,11077.77,-0.063086904,0.041046513,-0.047046439,1958.55,-0.003231717,0.003635019,3.372402742,1,0.37903765,0.690121791,0.246259284,0.9
1423,2020/8/4,11242.57,0.01487664,0.030677027,-0.226503065,1977.9,0.009879758,0.004918119,3.41167124,1,0.435660275,0.702546915,0.317063797,0.92
1424,2020/8/5,11194.25,-0.00429795,0.026589213,-0.325102586,2048.15,0.035517468,0.003465273,3.948552485,1,0.516775479,0.669594698,0.273278389,1.07
1425,2020/8/6,11750.28,0.049671036,0.029555515,-0.093676404,2067.15,0.009276664,0.001190728,4.049420112,1,0.543131109,0.701720132,0.361821488,1.09
1426,2020/8/7,11772.94,0.001928465,0.02755871,-0.138057119,2031.15,-0.017415282,-0.003673429,3.626605228,1,0.607141209,0.665833884,0.273943764,0.97
1427,2020/8/8,11605.6,-0.014213952,0.021478134,-0.349611307,2031.15,0,-0.013697154,3.566311544,0,0.604547742,0.663960269,0.222922124,0.96
1428,2020/8/9,11767.6,0.013958779,0.011669882,-0.112027209,2031.15,0,-0.013968268,3.554870357,0,0.602039921,0.665697036,0.258277883,0.95
1429,2020/8/10,11684.06,-0.007099154,0.005581899,-0.373163444,2044.5,0.006572631,0.010398085,3.717980142,1,0.350690354,0.63949763,0.214507693,1
1430,2020/8/11,11893.03,0.01788505,0.000285491,-0.321013852,1939.65,-0.051283933,0.019189692,2.559250713,1,0.243043588,0.650518583,0.221302529,0.68
1431,2020/8/12,11392.43,-0.042091881,-0.001074397,-0.487167014,1931.9,-0.003995566,0.003742422,2.416104393,1,0.364774291,0.634362826,0.102116293,0.65
1432,2020/8/13,11573.11,0.015859654,0.004502735,-0.469550497,1944.25,0.00639267,0.002396782,2.540912093,1,0.35848883,0.624900302,0.170581495,0.68
1433,2020/8/14,11777.43,0.017654719,0.005207536,-0.137587183,1944.75,0.000257169,0.013101223,2.545363019,1,0.354822547,0.619988537,0.198079717,0.68
1434,2020/8/15,11774.38,-0.00025897,0.00640756,-0.157583081,1944.75,0,0.026984074,2.555080424,0,0.351182538,0.618412776,0.159686802,0.69
1435,2020/8/16,11873.98,0.008459044,0.008764937,0.017953712,1944.75,0,-0.005565742,2.452584113,0,0.347563008,0.600279962,0.166727922,0.65
1436,2020/8/17,11914.01,0.003371237,0.012718291,-0.225476057,1972.85,0.014449158,-0.0114236,2.555430735,1,0.924394617,0.601232471,0.145730026,0.69
1437,2020/8/18,12293.72,0.031870881,0.00940692,0.26943312,2008.75,0.018197025,-0.013302112,2.718392307,1,0.481837905,0.594222944,0.219844359,0.73
1438,2020/8/19,11969.53,-0.026370374,0.003792042,0.113321114,1981,-0.013814561,-0.008885014,2.17757773,1,0.793105722,0.584340556,0.099096124,0.58
1439,2020/8/20,11734,-0.019677464,0.002777941,-0.04986547,1927.15,-0.027183241,-0.015859972,1.675174143,1,0.338376292,0.591744617,0.084377962,0.44
1440,2020/8/21,11865.82,0.011234021,0.003506037,0.025506228,1924.35,-0.001452923,-0.006529756,1.653324367,1,0.302648772,0.568583969,0.119484753,0.44
1441,2020/8/22,11522.8,-0.028908242,-0.000533785,-0.306877037,1924.35,0,0.007832802,1.354468614,0,0.297648269,0.583644236,0.021352738,0.36
1442,2020/8/23,11683.44,0.013941056,0.002710062,-0.057505021,1924.35,0,0.02676786,1.59256557,0,0.292634287,0.573286442,0.068116648,0.43
1443,2020/8/24,11653.02,-0.002603685,-0.001691538,0.132953401,1943.95,0.010185257,0.014631306,1.960378467,1,0.190064004,0.554044841,0.036277576,0.53
1444,2020/8/25,11763.93,0.009517704,-0.006230296,0.518726156,1911.15,-0.016872862,-0.003141291,1.467525956,1,0.502309739,0.579277015,0.04692814,0.39
1445,2020/8/26,11337.4,-0.036257441,-0.012750609,0.285906363,1932.95,0.011406745,-0.009131387,2.162239702,1,0.55467144,0.557636104,-0.053022686,0.58
1446,2020/8/27,11467.37,0.011463828,-0.007759138,0.409676431,1923.85,-0.00470783,-0.006706627,2.089728222,1,0.492310707,0.56380165,0.017883976,0.55
1447,2020/8/28,11302.01,-0.014420046,-0.009336636,0.442197167,1957.35,0.017413,-0.005905277,2.432453914,1,0.541903384,0.572995657,-0.029589493,0.65
1448,2020/8/29,11534.75,0.020592797,-0.005913841,0.308122885,1957.35,0,0.001066694,2.571828657,0,0.538972602,0.560481926,0.00689978,0.68
1449,2020/8/30,11481.64,-0.004604348,-0.005176924,0.281416197,1957.35,0,-0.005701956,2.406750813,0,0.536093174,0.56769909,-0.040202207,0.64
1450,2020/8/31,11707.78,0.019695793,-0.000946483,0.497781673,1957.35,0,-0.004062153,2.112451708,0,0.533267244,0.576016678,0.035710789,0.56
1451,2020/9/1,11659.57,-0.004117775,-0.007170619,0.4691536,1972.35,0.007663422,-0.009798841,2.063644998,1,0.495107117,0.57291312,-0.01337516,0.55
1452,2020/9/2,11923.25,0.022614899,-0.014682547,0.396288236,1947.05,-0.012827338,0.002282818,1.55180158,1,0.498274082,0.595177929,0.033945106,0.41
1453,2020/9/3,11397.44,-0.044099553,-0.025554837,0.086064777,1940.45,-0.003389743,0.001527819,1.492744351,1,0.434898674,0.634219776,-0.122846465,0.4
1454,2020/9/4,10187.51,-0.10615805,-0.031161708,-0.356347392,1926.3,-0.007292123,0.001886058,1.358083377,1,0.159077005,0.731890596,-0.268809762,0.36
1455,2020/9/5,10467.89,0.027521936,-0.027875726,0.341879811,1926.3,0,0.002392497,1.48487686,0,0.156514255,0.636746136,-0.068641067,0.39
1456,2020/9/6,10159.62,-0.029449106,-0.027768933,0.250140448,1926.3,0,0.010952551,1.67864379,0,0.154015499,0.620353901,-0.189893386,0.45
1457,2020/9/7,10254.93,0.009381256,-0.022324787,0.340539684,1928.45,0.001116129,0.003415841,1.730837439,1,0.150818307,0.603360059,-0.15185196,0.46
1458,2020/9/8,10367.74,0.011000563,-0.014160343,0.370779461,1910.95,-0.009074645,0.002975329,2.561157179,1,0.370682522,0.546425642,-0.151513951,0.68
1459,2020/9/9,10121.52,-0.023748667,-0.008829582,3.672401622,1947.2,0.018969622,-0.003822354,3.060131694,1,0.447583339,0.58518101,-0.003782242,0.82
1460,2020/9/10,10227.83,0.010503363,-0.013104945,2.488781899,1966.25,0.009783279,-0.003566568,3.277189973,1,0.469816976,0.562609173,-0.023780896,0.88
1461,2020/9/11,10352.66,0.012204935,-0.008008735,3.151825893,1947.4,-0.009586777,-0.003143892,3.098009305,1,0.474929837,0.544607231,0.027221779,0.83
1462,2020/9/12,10395.44,0.004132271,-0.007360143,2.844297176,1947.4,0,-0.002291132,4.120142977,0,0.472333472,0.582259012,0.007112914,1.1
1463,2020/9/13,10446.44,0.004905997,-0.006703549,3.283291556,1947.4,0,-0.010953038,3.503477304,0,0.469795312,0.547425866,0.042123204,0.93
1464,2020/9/14,10330.77,-0.011072672,-0.008263167,2.649062797,1958.7,0.005802609,0.002074675,4.171786996,1,0.462910068,0.566075654,-0.004373172,1.12
1465,2020/9/15,10674.64,0.033285999,-0.011807579,2.773375601,1949.35,-0.004773574,0.01051997,4.443186673,1,0.217471494,0.579244414,0.084121315,1.19
1466,2020/9/16,10785.62,0.010396604,-0.020332053,1.875289243,1961.8,0.006386744,-0.000262534,4.344563802,1,0.209652209,0.552308617,-0.001761932,1.16
1467,2020/9/17,10948.43,0.015095099,-0.030174042,1.931753729,1936.25,-0.013023754,-0.002273349,4.116363285,1,0.3116581,0.59015092,0.010764946,1.1
1468,2020/9/18,10943.89,-0.000414671,-0.034164199,1.95832294,1950.85,0.007540349,-0.003208415,4.369605918,1,0.303091553,0.576614149,0.010494557,1.17
1469,2020/9/19,10931.79,-0.00110564,-0.010844946,2.347382402,1950.85,0,0.001298916,4.014932927,0,0.302076035,0.580228336,0.094104561,1.07
1470,2020/9/20,11081.43,0.013688518,0.005230268,1.681394536,1950.85,0,-0.002599182,2.972729183,0,0.301217364,0.605408639,0.132133902,0.79
1471,2020/9/21,10919.65,-0.014599199,0.008971967,1.332173055,1909.35,-0.021272779,0.002671875,2.539817675,1,0.416445541,0.590206643,0.078882606,0.67
1472,2020/9/22,10430.46,-0.044799055,0.006464575,1.116109826,1906,-0.001754524,-0.007705504,2.132081744,1,0.355453468,0.61396574,0.014625914,0.57
1473,2020/9/23,10532.22,0.009756041,0.005497734,1.115512866,1873.4,-0.017103882,0.000322962,2.007823726,1,0.503175898,0.615754227,0.084895122,0.53
1474,2020/9/24,10234.48,-0.028269444,0.001446231,1.300316128,1861.75,-0.00621864,0.006973142,1.893714079,1,0.355654113,0.612791226,0.0079736,0.5
1475,2020/9/25,10732.43,0.048654157,0.00645222,1.694878499,1859.7,-0.001101115,0.012585847,1.890618014,1,0.630007804,0.640060041,0.151731941,0.5
1476,2020/9/26,10692.84,-0.00368882,0.004472541,2.059610482,1859.7,0,0.001317317,1.893931137,0,0.625658591,0.622684247,0.076172046,0.5
1477,2020/9/27,10732.4,0.003699672,0.005513416,1.532453345,1859.7,0,0.004729373,2.050443243,0,0.621276005,0.64945957,0.087912706,0.54
1478,2020/9/28,10774.24,0.003898476,0.001354847,1.532098681,1864.3,0.002473517,-0.003678019,2.627320562,1,0.365567496,0.647910496,0.079565213,0.7
1479,2020/9/29,10692.33,-0.007602392,0.000901783,1.276742536,1883.95,0.010540149,-0.006239366,2.343900807,1,0.652320741,0.652929041,0.066979976,0.62
1480,2020/9/30,10840.8,0.013885654,-0.003158695,1.221916657,1886.9,0.001565859,-0.008706133,2.475963879,1,0.646615631,0.67377454,0.10172228,0.66
1481,2020/10/1,10777.92,-0.00580031,-0.003223991,1.247164055,1902,0.008002544,-0.004023188,2.715746199,1,0.476665946,0.667200764,0.082881516,0.73
1482,2020/10/2,10619.24,-0.014722692,-0.005080276,1.049573032,1903.05,0.00055205,-0.00622878,2.781505944,1,0.319699404,0.686459996,0.042057088,0.74
1483,2020/10/3,10575.06,-0.004160373,-0.00569689,1.109436767,1903.05,0,-0.004326931,2.298588922,0,0.317178315,0.702760478,0.058492178,0.61
1484,2020/10/4,10551.77,-0.002202352,-0.005645881,0.652847991,1903.05,0,0.002120301,2.314277501,0,0.314692312,0.685418892,0.028251854,0.62
1485,2020/10/5,10673.46,0.011532662,-0.008124126,0.826698909,1909.6,0.003441843,-0.001195646,2.447416566,1,0.307104479,0.686416275,0.051763587,0.65
1486,2020/10/6,10788.56,0.010783757,-0.004638163,0.771994223,1913.4,0.001989946,0.002002155,2.015969632,1,0.304337064,0.686646817,0.064283024,0.54
1487,2020/10/7,10603.74,-0.017131109,-0.000914705,0.73554591,1884.5,-0.015104003,0.002258301,1.635849743,1,0.268009271,0.679980506,0.020819322,0.43
1488,2020/10/8,10670.8,0.006324184,0.004148203,1.116517348,1887.45,0.001565402,0.002792117,1.669067817,1,0.265965849,0.696115185,0.077383007,0.45
1489,2020/10/9,10923.3,0.023662706,0.008862963,1.246890463,1923.25,0.01896739,0.001132134,2.137649165,1,0.23762247,0.692026685,0.136856748,0.58
1490,2020/10/10,11063.19,0.012806569,0.011085122,1.309759919,1923.25,0,0.005837871,2.143270576,0,0.241724545,0.682134609,0.132676977,0.57
1491,2020/10/11,11302.67,0.021646559,0.015593993,1.497855582,1923.25,0,0.005258455,1.2564052,0,0.246489469,0.699862498,0.187042145,0.34
1492,2020/10/12,11376.61,0.006541817,0.020852991,1.5272235,1925.5,0.001169895,-0.011858726,1.596104749,1,0.43505644,0.68287946,0.186125348,0.43
1493,2020/10/13,11540.04,0.014365439,0.022060192,1.855422332,1891.3,-0.01776162,-0.012639628,0.99974299,1,0.512221477,0.690164574,0.237394945,0.26
1494,2020/10/14,11428.24,-0.009688008,0.0222213,1.3423967,1910.05,0.009913816,0.002136666,1.738378523,1,0.492302429,0.697059396,0.182724191,0.47
1495,2020/10/15,11431.32,0.000269508,0.023441703,1.41480425,1891.9,-0.009502369,0.007161653,1.503523956,1,0.338238664,0.682172979,0.208125414,0.4
1496,2020/10/16,11503.73,0.006334352,0.022255414,1.267503639,1905.05,0.006950684,0.00733263,1.66548876,1,0.322479971,0.696489455,0.210751042,0.45
1497,2020/10/17,11327.57,-0.015313294,0.014761272,1.289686662,1905.05,0,0.007491172,1.752301856,0,0.327442027,0.691879551,0.157930182,0.47
1498,2020/10/18,11366.51,0.00343763,0.013018697,1.575855414,1905.05,0,-0.004579076,1.812962443,0,0.333000953,0.685072084,0.193694721,0.48
1499,2020/10/19,11508.2,0.012465568,0.013045331,1.643929102,1905.6,0.000288706,-0.000426208,1.415626213,1,0.430882904,0.697795381,0.209416883,0.38
1500,2020/10/20,11758.16,0.021720165,0.016292205,1.52686937,1898.4,-0.003778338,-0.00510221,0.965838593,1,0.450507098,0.686006783,0.242288183,0.26
1501,2020/10/21,11925.46,0.014228417,0.024392082,1.330291551,1924.15,0.013564054,-0.002494282,1.546988885,1,0.502391016,0.689047996,0.227473874,0.42
1502,2020/10/22,12831.56,0.075980298,0.038783054,1.788689397,1900.95,-0.012057272,-0.000932513,1.254566929,1,0.373521186,0.693394225,0.413838842,0.33
1503,2020/10/23,12990.25,0.012367163,0.044565068,1.846618021,1903.65,0.001420342,0.000673998,1.275928598,1,0.533827621,0.681292332,0.362654013,0.34
1504,2020/10/24,12944.52,-0.003520333,0.047349468,1.704167812,1903.65,0,-0.000834764,1.276879031,0,0.541206269,0.699103386,0.379181222,0.34
